😀	jidħaq ħafna, wiċċ, wiċċ jidħak ħafna
👩🏿‍❤‍👩🏼	imħabba, koppja, koppja b’qalb, koppja b’qalb: mara, mara, ton skur tal-ġilda, u ton medju-ċar tal-ġilda, mara, ton medju-ċar tal-ġilda, ton skur tal-ġilda
👩🏿‍❤‍👩🏽	imħabba, koppja, koppja b’qalb, koppja b’qalb: mara, mara, ton skur tal-ġilda, u ton medju tal-ġilda, mara, ton medju tal-ġilda, ton skur tal-ġilda
👩🏿‍❤‍👩🏾	imħabba, koppja, koppja b’qalb, koppja b’qalb: mara, mara, ton skur tal-ġilda, u ton medju-skur tal-ġilda, mara, ton medju-skur tal-ġilda, ton skur tal-ġilda
👩🏿‍❤‍👩🏿	imħabba, koppja, koppja b’qalb, koppja b’qalb: mara, mara, u ton skur tal-ġilda, mara, ton skur tal-ġilda
🧓	adulti anzjan, anzjan, newtrali fil-ġeneru
🧓🏻	adulti anzjan, adulti anzjan: ton ċar tal-ġilda, anzjan, newtrali fil-ġeneru, ton ċar tal-ġilda
🧓🏼	adulti anzjan, adulti anzjan: ton medju-ċar tal-ġilda, anzjan, newtrali fil-ġeneru, ton medju-ċar tal-ġilda
🧓🏽	adulti anzjan, adulti anzjan: ton medju tal-ġilda, anzjan, newtrali fil-ġeneru, ton medju tal-ġilda
🧓🏾	adulti anzjan, adulti anzjan: ton medju-skur tal-ġilda, anzjan, newtrali fil-ġeneru, ton medju-skur tal-ġilda
🧓🏿	adulti anzjan, adulti anzjan: ton skur tal-ġilda, anzjan, newtrali fil-ġeneru, ton skur tal-ġilda
👴	raġel, raġel xiħ, xiħ
👴🏻	raġel, raġel xiħ: ton ċar tal-ġilda, ton ċar tal-ġilda, xiħ
👴🏼	raġel, raġel xiħ: ton medju-ċar tal-ġilda, ton medju-ċar tal-ġilda, xiħ
👴🏽	raġel, raġel xiħ: ton medju tal-ġilda, ton medju tal-ġilda, xiħ
👴🏾	raġel, raġel xiħ: ton medju-skur tal-ġilda, ton medju-skur tal-ġilda, xiħ
👴🏿	raġel, raġel xiħ: ton skur tal-ġilda, ton skur tal-ġilda, xiħ
👵	mara, mara xiħa, xiħa
👵🏻	mara, mara xiħa: ton ċar tal-ġilda, ton ċar tal-ġilda, xiħa
👵🏼	mara, mara xiħa: ton medju-ċar tal-ġilda, ton medju-ċar tal-ġilda, xiħa
👵🏽	mara, mara xiħa: ton medju tal-ġilda, ton medju tal-ġilda, xiħa
👵🏾	mara, mara xiħa: ton medju-skur tal-ġilda, ton medju-skur tal-ġilda, xiħa
👵🏿	mara, mara xiħa: ton skur tal-ġilda, ton skur tal-ġilda, xiħa
🙍	persuna titkerrah, titkerrah, ġesti
🙍🏻	persuna titkerrah, persuna titkerrah: ton ċar tal-ġilda, titkerrah, ton ċar tal-ġilda, ġesti
🙍🏼	persuna titkerrah, persuna titkerrah: ton medju-ċar tal-ġilda, titkerrah, ton medju-ċar tal-ġilda, ġesti
🙍🏽	persuna titkerrah, persuna titkerrah: ton medju tal-ġilda, titkerrah, ton medju tal-ġilda, ġesti
🙍🏾	persuna titkerrah, persuna titkerrah: ton medju-skur tal-ġilda, titkerrah, ton medju-skur tal-ġilda, ġesti
🙍🏿	persuna titkerrah, persuna titkerrah: ton skur tal-ġilda, titkerrah, ton skur tal-ġilda, ġesti
🙍‍♂	jitkerrah, raġel, raġel jitkerrah, ġesti
🙍🏻‍♂	jitkerrah, raġel, raġel jitkerrah: ton ċar tal-ġilda, ton ċar tal-ġilda, ġesti
🙍🏼‍♂	jitkerrah, raġel, raġel jitkerrah: ton medju-ċar tal-ġilda, ton medju-ċar tal-ġilda, ġesti
🙍🏽‍♂	jitkerrah, raġel, raġel jitkerrah: ton medju tal-ġilda, ton medju tal-ġilda, ġesti
🙍🏾‍♂	jitkerrah, raġel, raġel jitkerrah: ton medju-skur tal-ġilda, ton medju-skur tal-ġilda, ġesti
🙍🏿‍♂	jitkerrah, raġel, raġel jitkerrah: ton skur tal-ġilda, ton skur tal-ġilda, ġesti
🙍‍♀	mara, mara titkerrah, titkerrah, ġesti
🙍🏻‍♀	mara, mara titkerrah: ton ċar tal-ġilda, titkerrah, ton ċar tal-ġilda, ġesti
🙍🏼‍♀	mara, mara titkerrah: ton medju-ċar tal-ġilda, titkerrah, ton medju-ċar tal-ġilda, ġesti
🙍🏽‍♀	mara, mara titkerrah: ton medju tal-ġilda, titkerrah, ton medju tal-ġilda, ġesti
🙍🏾‍♀	mara, mara titkerrah: ton medju-skur tal-ġilda, titkerrah, ton medju-skur tal-ġilda, ġesti
🙍🏿‍♀	mara, mara titkerrah: ton skur tal-ġilda, titkerrah, ton skur tal-ġilda, ġesti
🙎	jisporġi x-xofftejn, persuna tisporġi x-xofftejn, ġesti
🙎🏻	jisporġi x-xofftejn, persuna tisporġi x-xofftejn, persuna tisporġi x-xofftejn: ton ċar tal-ġilda, ton ċar tal-ġilda, ġesti
🙎🏼	jisporġi x-xofftejn, persuna tisporġi x-xofftejn, persuna tisporġi x-xofftejn: ton medju-ċar tal-ġilda, ton medju-ċar tal-ġilda, ġesti
🙎🏽	jisporġi x-xofftejn, persuna tisporġi x-xofftejn, persuna tisporġi x-xofftejn: ton medju tal-ġilda, ton medju tal-ġilda, ġesti
🙎🏾	jisporġi x-xofftejn, persuna tisporġi x-xofftejn, persuna tisporġi x-xofftejn: ton medju-skur tal-ġilda, ton medju-skur tal-ġilda, ġesti
🙎🏿	jisporġi x-xofftejn, persuna tisporġi x-xofftejn, persuna tisporġi x-xofftejn: ton skur tal-ġilda, ton skur tal-ġilda, ġesti
🙎‍♂	jisporġi x-xofftejn, raġel, raġel jisporġi x-xofftejn, ġesti
🙎🏻‍♂	jisporġi x-xofftejn, raġel, raġel jisporġi x-xofftejn, raġel jisporġi x-xofftejn: ton ċar tal-ġilda, ton ċar tal-ġilda, ġesti
🙎🏼‍♂	jisporġi x-xofftejn, raġel, raġel jisporġi x-xofftejn, raġel jisporġi x-xofftejn: ton medju-ċar tal-ġilda, ton medju-ċar tal-ġilda, ġesti
🙎🏽‍♂	jisporġi x-xofftejn, raġel, raġel jisporġi x-xofftejn, raġel jisporġi x-xofftejn: ton medju tal-ġilda, ton medju tal-ġilda, ġesti
🙎🏾‍♂	jisporġi x-xofftejn, raġel, raġel jisporġi x-xofftejn, raġel jisporġi x-xofftejn: ton medju-skur tal-ġilda, ton medju-skur tal-ġilda, ġesti
🙎🏿‍♂	jisporġi x-xofftejn, raġel, raġel jisporġi x-xofftejn, raġel jisporġi x-xofftejn: ton skur tal-ġilda, ton skur tal-ġilda, ġesti
🙎‍♀	mara, mara tisporġi x-xofftejn, tisporġi x-xofftejn, ġesti
🙎🏻‍♀	mara, mara tisporġi x-xofftejn, mara tisporġi x-xofftejn: ton ċar tal-ġilda, tisporġi x-xofftejn, ton ċar tal-ġilda, ġesti
🙎🏼‍♀	mara, mara tisporġi x-xofftejn, mara tisporġi x-xofftejn: ton medju-ċar tal-ġilda, tisporġi x-xofftejn, ton medju-ċar tal-ġilda, ġesti
🙎🏽‍♀	mara, mara tisporġi x-xofftejn, mara tisporġi x-xofftejn: ton medju tal-ġilda, tisporġi x-xofftejn, ton medju tal-ġilda, ġesti
🙎🏾‍♀	mara, mara tisporġi x-xofftejn, mara tisporġi x-xofftejn: ton medju-skur tal-ġilda, tisporġi x-xofftejn, ton medju-skur tal-ġilda, ġesti
🙎🏿‍♀	mara, mara tisporġi x-xofftejn, mara tisporġi x-xofftejn: ton skur tal-ġilda, tisporġi x-xofftejn, ton skur tal-ġilda, ġesti
🙅	bl-idejn, ma, mhux, persuna tagħmel sinjal ta’ LE, pprojbiti, projbit, ġesti
🙅🏻	bl-idejn, ma, mhux, persuna tagħmel sinjal ta’ LE, persuna tagħmel sinjal ta’ LE: ton ċar tal-ġilda, pprojbiti, projbit, ton ċar tal-ġilda, ġesti
🙅🏼	bl-idejn, ma, mhux, persuna tagħmel sinjal ta’ LE, persuna tagħmel sinjal ta’ LE: ton medju-ċar tal-ġilda, pprojbiti, projbit, ton medju-ċar tal-ġilda, ġesti
🙅🏽	bl-idejn, ma, mhux, persuna tagħmel sinjal ta’ LE, persuna tagħmel sinjal ta’ LE: ton medju tal-ġilda, pprojbiti, projbit, ton medju tal-ġilda, ġesti
🙅🏾	bl-idejn, ma, mhux, persuna tagħmel sinjal ta’ LE, persuna tagħmel sinjal ta’ LE: ton medju-skur tal-ġilda, pprojbiti, projbit, ton medju-skur tal-ġilda, ġesti
🙅🏿	bl-idejn, ma, mhux, persuna tagħmel sinjal ta’ LE, persuna tagħmel sinjal ta’ LE: ton skur tal-ġilda, pprojbiti, projbit, ton skur tal-ġilda, ġesti
🙅‍♂	bl-idejn, mhux, pprojbiti, projbit, raġel, raġel jagħmel sinjal ta’ LE, ġesti
🙅🏻‍♂	bl-idejn, mhux, pprojbiti, projbit, raġel, raġel jagħmel sinjal ta’ LE, raġel jagħmel sinjal ta’ LE: ton ċar tal-ġilda, ton ċar tal-ġilda, ġesti
🙅🏼‍♂	bl-idejn, mhux, pprojbiti, projbit, raġel, raġel jagħmel sinjal ta’ LE, raġel jagħmel sinjal ta’ LE: ton medju-ċar tal-ġilda, ton medju-ċar tal-ġilda, ġesti
🙅🏽‍♂	bl-idejn, mhux, pprojbiti, projbit, raġel, raġel jagħmel sinjal ta’ LE, raġel jagħmel sinjal ta’ LE: ton medju tal-ġilda, ton medju tal-ġilda, ġesti
🙅🏾‍♂	bl-idejn, mhux, pprojbiti, projbit, raġel, raġel jagħmel sinjal ta’ LE, raġel jagħmel sinjal ta’ LE: ton medju-skur tal-ġilda, ton medju-skur tal-ġilda, ġesti
🙅🏿‍♂	bl-idejn, mhux, pprojbiti, projbit, raġel, raġel jagħmel sinjal ta’ LE, raġel jagħmel sinjal ta’ LE: ton skur tal-ġilda, ton skur tal-ġilda, ġesti
🙅‍♀	bl-idejn, mara, mara tagħmel sinjal ta’ LE, mhux, pprojbiti, projbit, ġesti
🙅🏻‍♀	bl-idejn, mara, mara tagħmel sinjal ta’ LE, mara tagħmel sinjal ta’ LE: ton ċar tal-ġilda, mhux, pprojbiti, projbit, ton ċar tal-ġilda, ġesti
🙅🏼‍♀	bl-idejn, mara, mara tagħmel sinjal ta’ LE, mara tagħmel sinjal ta’ LE: ton medju-ċar tal-ġilda, mhux, pprojbiti, projbit, ton medju-ċar tal-ġilda, ġesti
🙅🏽‍♀	bl-idejn, mara, mara tagħmel sinjal ta’ LE, mara tagħmel sinjal ta’ LE: ton medju tal-ġilda, mhux, pprojbiti, projbit, ton medju tal-ġilda, ġesti
🙅🏾‍♀	bl-idejn, mara, mara tagħmel sinjal ta’ LE, mara tagħmel sinjal ta’ LE: ton medju-skur tal-ġilda, mhux, pprojbiti, projbit, ton medju-skur tal-ġilda, ġesti
🙅🏿‍♀	bl-idejn, mara, mara tagħmel sinjal ta’ LE, mara tagħmel sinjal ta’ LE: ton skur tal-ġilda, mhux, pprojbiti, projbit, ton skur tal-ġilda, ġesti
🙆	OK, bl-idejn, persuna tagħmel sinjal ta’ OK, ġesti
🙆🏻	OK, bl-idejn, persuna tagħmel sinjal ta’ OK, persuna tagħmel sinjal ta’ OK: ton ċar tal-ġilda, ton ċar tal-ġilda, ġesti
🙆🏼	OK, bl-idejn, persuna tagħmel sinjal ta’ OK, persuna tagħmel sinjal ta’ OK: ton medju-ċar tal-ġilda, ton medju-ċar tal-ġilda, ġesti
🙆🏽	OK, bl-idejn, persuna tagħmel sinjal ta’ OK, persuna tagħmel sinjal ta’ OK: ton medju tal-ġilda, ton medju tal-ġilda, ġesti
🙆🏾	OK, bl-idejn, persuna tagħmel sinjal ta’ OK, persuna tagħmel sinjal ta’ OK: ton medju-skur tal-ġilda, ton medju-skur tal-ġilda, ġesti
🙆🏿	OK, bl-idejn, persuna tagħmel sinjal ta’ OK, persuna tagħmel sinjal ta’ OK: ton skur tal-ġilda, ton skur tal-ġilda, ġesti
🙆‍♂	OK, bl-idejn, raġel, raġel jagħmel sinjal ta’ OK, ġesti
🙆🏻‍♂	OK, bl-idejn, raġel, raġel jagħmel sinjal ta’ OK, raġel jagħmel sinjal ta’ OK: ton ċar tal-ġilda, ton ċar tal-ġilda, ġesti
🙆🏼‍♂	OK, bl-idejn, raġel, raġel jagħmel sinjal ta’ OK, raġel jagħmel sinjal ta’ OK: ton medju-ċar tal-ġilda, ton medju-ċar tal-ġilda, ġesti
🙆🏽‍♂	OK, bl-idejn, raġel, raġel jagħmel sinjal ta’ OK, raġel jagħmel sinjal ta’ OK: ton medju tal-ġilda, ton medju tal-ġilda, ġesti
🙆🏾‍♂	OK, bl-idejn, raġel, raġel jagħmel sinjal ta’ OK, raġel jagħmel sinjal ta’ OK: ton medju-skur tal-ġilda, ton medju-skur tal-ġilda, ġesti
🙆🏿‍♂	OK, bl-idejn, raġel, raġel jagħmel sinjal ta’ OK, raġel jagħmel sinjal ta’ OK: ton skur tal-ġilda, ton skur tal-ġilda, ġesti
🙆‍♀	OK, bl-idejn, mara, mara tagħmel sinjal ta’ OK, ġesti
🙆🏻‍♀	OK, bl-idejn, mara, mara tagħmel sinjal ta’ OK, mara tagħmel sinjal ta’ OK: ton ċar tal-ġilda, ton ċar tal-ġilda, ġesti
🙆🏼‍♀	OK, bl-idejn, mara, mara tagħmel sinjal ta’ OK, mara tagħmel sinjal ta’ OK: ton medju-ċar tal-ġilda, ton medju-ċar tal-ġilda, ġesti
🙆🏽‍♀	OK, bl-idejn, mara, mara tagħmel sinjal ta’ OK, mara tagħmel sinjal ta’ OK: ton medju tal-ġilda, ton medju tal-ġilda, ġesti
🙆🏾‍♀	OK, bl-idejn, mara, mara tagħmel sinjal ta’ OK, mara tagħmel sinjal ta’ OK: ton medju-skur tal-ġilda, ton medju-skur tal-ġilda, ġesti
🙆🏿‍♀	OK, bl-idejn, mara, mara tagħmel sinjal ta’ OK, mara tagħmel sinjal ta’ OK: ton skur tal-ġilda, ton skur tal-ġilda, ġesti
💁	għajnuna, idha, l-informazzjoni, persuna tbaxxi idha, tbaxxi, tost
💁🏻	għajnuna, idha, l-informazzjoni, persuna tbaxxi idha, persuna tbaxxi idha: ton ċar tal-ġilda, tbaxxi, ton ċar tal-ġilda, tost
💁🏼	għajnuna, idha, l-informazzjoni, persuna tbaxxi idha, persuna tbaxxi idha: ton medju-ċar tal-ġilda, tbaxxi, ton medju-ċar tal-ġilda, tost
💁🏽	għajnuna, idha, l-informazzjoni, persuna tbaxxi idha, persuna tbaxxi idha: ton medju tal-ġilda, tbaxxi, ton medju tal-ġilda, tost
💁🏾	għajnuna, idha, l-informazzjoni, persuna tbaxxi idha, persuna tbaxxi idha: ton medju-skur tal-ġilda, tbaxxi, ton medju-skur tal-ġilda, tost
💁🏿	għajnuna, idha, l-informazzjoni, persuna tbaxxi idha, persuna tbaxxi idha: ton skur tal-ġilda, tbaxxi, ton skur tal-ġilda, tost
💁‍♂	raġel, raġel ibaxxi idejh, tbaxxija tal-idejn, tost
💁🏻‍♂	raġel, raġel ibaxxi idejh, raġel ibaxxi idejh: ton ċar tal-ġilda, tbaxxija tal-idejn, ton ċar tal-ġilda, tost
💁🏼‍♂	raġel, raġel ibaxxi idejh, raġel ibaxxi idejh: ton medju-ċar tal-ġilda, tbaxxija tal-idejn, ton medju-ċar tal-ġilda, tost
💁🏽‍♂	raġel, raġel ibaxxi idejh, raġel ibaxxi idejh: ton medju tal-ġilda, tbaxxija tal-idejn, ton medju tal-ġilda, tost
💁🏾‍♂	raġel, raġel ibaxxi idejh, raġel ibaxxi idejh: ton medju-skur tal-ġilda, tbaxxija tal-idejn, ton medju-skur tal-ġilda, tost
💁🏿‍♂	raġel, raġel ibaxxi idejh, raġel ibaxxi idejh: ton skur tal-ġilda, tbaxxija tal-idejn, ton skur tal-ġilda, tost
💁‍♀	mara, mara tbaxxi idha, tbaxxija tal-idejn, tost
💁🏻‍♀	mara, mara tbaxxi idha, mara tbaxxi idha: ton ċar tal-ġilda, tbaxxija tal-idejn, ton ċar tal-ġilda, tost
💁🏼‍♀	mara, mara tbaxxi idha, mara tbaxxi idha: ton medju-ċar tal-ġilda, tbaxxija tal-idejn, ton medju-ċar tal-ġilda, tost
💁🏽‍♀	mara, mara tbaxxi idha, mara tbaxxi idha: ton medju tal-ġilda, tbaxxija tal-idejn, ton medju tal-ġilda, tost
💁🏾‍♀	mara, mara tbaxxi idha, mara tbaxxi idha: ton medju-skur tal-ġilda, tbaxxija tal-idejn, ton medju-skur tal-ġilda, tost
💁🏿‍♀	mara, mara tbaxxi idha, mara tbaxxi idha: ton skur tal-ġilda, tbaxxija tal-idejn, ton skur tal-ġilda, tost
🙋	bl-idejn, għolli, kuntentizza, persuna tgħolli idha, ġesti
🙋🏻	bl-idejn, għolli, kuntentizza, persuna tgħolli idha, persuna tgħolli idha: ton ċar tal-ġilda, ton ċar tal-ġilda, ġesti
🙋🏼	bl-idejn, għolli, kuntentizza, persuna tgħolli idha, persuna tgħolli idha: ton medju-ċar tal-ġilda, ton medju-ċar tal-ġilda, ġesti
🙋🏽	bl-idejn, għolli, kuntentizza, persuna tgħolli idha, persuna tgħolli idha: ton medju tal-ġilda, ton medju tal-ġilda, ġesti
🙋🏾	bl-idejn, għolli, kuntentizza, persuna tgħolli idha, persuna tgħolli idha: ton medju-skur tal-ġilda, ton medju-skur tal-ġilda, ġesti
🙋🏿	bl-idejn, għolli, kuntentizza, persuna tgħolli idha, persuna tgħolli idha: ton skur tal-ġilda, ton skur tal-ġilda, ġesti
🙋‍♂	jgħolli l-idejn, raġel, raġel jgħolli idejh, ġesti
🙋🏻‍♂	jgħolli l-idejn, raġel, raġel jgħolli idejh, raġel jgħolli idejh: ton ċar tal-ġilda, ton ċar tal-ġilda, ġesti
🙋🏼‍♂	jgħolli l-idejn, raġel, raġel jgħolli idejh, raġel jgħolli idejh: ton medju-ċar tal-ġilda, ton medju-ċar tal-ġilda, ġesti
🙋🏽‍♂	jgħolli l-idejn, raġel, raġel jgħolli idejh, raġel jgħolli idejh: ton medju tal-ġilda, ton medju tal-ġilda, ġesti
🙋🏾‍♂	jgħolli l-idejn, raġel, raġel jgħolli idejh, raġel jgħolli idejh: ton medju-skur tal-ġilda, ton medju-skur tal-ġilda, ġesti
🙋🏿‍♂	jgħolli l-idejn, raġel, raġel jgħolli idejh, raġel jgħolli idejh: ton skur tal-ġilda, ton skur tal-ġilda, ġesti
🙋‍♀	għolli l-idejn, mara, mara tgħolli idha, ġesti
🙋🏻‍♀	għolli l-idejn, mara, mara tgħolli idha, mara tgħolli idha: ton ċar tal-ġilda, ton ċar tal-ġilda, ġesti
🙋🏼‍♀	għolli l-idejn, mara, mara tgħolli idha, mara tgħolli idha: ton medju-ċar tal-ġilda, ton medju-ċar tal-ġilda, ġesti
🙋🏽‍♀	għolli l-idejn, mara, mara tgħolli idha, mara tgħolli idha: ton medju tal-ġilda, ton medju tal-ġilda, ġesti
🙋🏾‍♀	għolli l-idejn, mara, mara tgħolli idha, mara tgħolli idha: ton medju-skur tal-ġilda, ton medju-skur tal-ġilda, ġesti
🙋🏿‍♀	għolli l-idejn, mara, mara tgħolli idha, mara tgħolli idha: ton skur tal-ġilda, ton skur tal-ġilda, ġesti
🙇	apoloġija, inkina, jiddispjaċina, persuna tinkina, ġesti
🙇🏻	apoloġija, inkina, jiddispjaċina, persuna tinkina, persuna tinkina: ton ċar tal-ġilda, ton ċar tal-ġilda, ġesti
🙇🏼	apoloġija, inkina, jiddispjaċina, persuna tinkina, persuna tinkina: ton medju-ċar tal-ġilda, ton medju-ċar tal-ġilda, ġesti
🙇🏽	apoloġija, inkina, jiddispjaċina, persuna tinkina, persuna tinkina: ton medju tal-ġilda, ton medju tal-ġilda, ġesti
🙇🏾	apoloġija, inkina, jiddispjaċina, persuna tinkina, persuna tinkina: ton medju-skur tal-ġilda, ton medju-skur tal-ġilda, ġesti
🙇🏿	apoloġija, inkina, jiddispjaċina, persuna tinkina, persuna tinkina: ton skur tal-ġilda, ton skur tal-ġilda, ġesti
🙇‍♂	apoloġija, favur, inkina, jiddispjaċih, raġel jikina, reġel, ġesti
🙇🏻‍♂	apoloġija, favur, inkina, jiddispjaċih, raġel jikina, raġel jikina: ton ċar tal-ġilda, reġel, ton ċar tal-ġilda, ġesti
🙇🏼‍♂	apoloġija, favur, inkina, jiddispjaċih, raġel jikina, raġel jikina: ton medju-ċar tal-ġilda, reġel, ton medju-ċar tal-ġilda, ġesti
🙇🏽‍♂	apoloġija, favur, inkina, jiddispjaċih, raġel jikina, raġel jikina: ton medju tal-ġilda, reġel, ton medju tal-ġilda, ġesti
🙇🏾‍♂	apoloġija, favur, inkina, jiddispjaċih, raġel jikina, raġel jikina: ton medju-skur tal-ġilda, reġel, ton medju-skur tal-ġilda, ġesti
🙇🏿‍♂	apoloġija, favur, inkina, jiddispjaċih, raġel jikina, raġel jikina: ton skur tal-ġilda, reġel, ton skur tal-ġilda, ġesti
🙇‍♀	apoloġija, favur, inkina, jiddispjaċih, mara, mara tikina, ġesti
🙇🏻‍♀	apoloġija, favur, inkina, jiddispjaċih, mara, mara tikina, mara tikina: ton ċar tal-ġilda, ton ċar tal-ġilda, ġesti
🙇🏼‍♀	apoloġija, favur, inkina, jiddispjaċih, mara, mara tikina, mara tikina: ton medju-ċar tal-ġilda, ton medju-ċar tal-ġilda, ġesti
🙇🏽‍♀	apoloġija, favur, inkina, jiddispjaċih, mara, mara tikina, mara tikina: ton medju tal-ġilda, ton medju tal-ġilda, ġesti
🙇🏾‍♀	apoloġija, favur, inkina, jiddispjaċih, mara, mara tikina, mara tikina: ton medju-skur tal-ġilda, ton medju-skur tal-ġilda, ġesti
🙇🏿‍♀	apoloġija, favur, inkina, jiddispjaċih, mara, mara tikina, mara tikina: ton skur tal-ġilda, ton skur tal-ġilda, ġesti
🤦	eżasperazzjoni, ma jitwemminx, pala, persuna tagħmel facepalm, wiċċ
🤦🏻	eżasperazzjoni, ma jitwemminx, pala, persuna tagħmel facepalm, persuna tagħmel facepalm: ton ċar tal-ġilda, ton ċar tal-ġilda, wiċċ
🤦🏼	eżasperazzjoni, ma jitwemminx, pala, persuna tagħmel facepalm, persuna tagħmel facepalm: ton medju-ċar tal-ġilda, ton medju-ċar tal-ġilda, wiċċ
🤦🏽	eżasperazzjoni, ma jitwemminx, pala, persuna tagħmel facepalm, persuna tagħmel facepalm: ton medju tal-ġilda, ton medju tal-ġilda, wiċċ
🤦🏾	eżasperazzjoni, ma jitwemminx, pala, persuna tagħmel facepalm, persuna tagħmel facepalm: ton medju-skur tal-ġilda, ton medju-skur tal-ġilda, wiċċ
🤦🏿	eżasperazzjoni, ma jitwemminx, pala, persuna tagħmel facepalm, persuna tagħmel facepalm: ton skur tal-ġilda, ton skur tal-ġilda, wiċċ
🤦‍♂	eżasperazzjoni, facepalm, ma jitwemminx, raġel, raġel jagħmel facepalming
🤦🏻‍♂	eżasperazzjoni, facepalm, ma jitwemminx, raġel, raġel jagħmel facepalming, raġel jagħmel facepalming: ton ċar tal-ġilda, ton ċar tal-ġilda
🤦🏼‍♂	eżasperazzjoni, facepalm, ma jitwemminx, raġel, raġel jagħmel facepalming, raġel jagħmel facepalming: ton medju-ċar tal-ġilda, ton medju-ċar tal-ġilda
🤦🏽‍♂	eżasperazzjoni, facepalm, ma jitwemminx, raġel, raġel jagħmel facepalming, raġel jagħmel facepalming: ton medju tal-ġilda, ton medju tal-ġilda
🤦🏾‍♂	eżasperazzjoni, facepalm, ma jitwemminx, raġel, raġel jagħmel facepalming, raġel jagħmel facepalming: ton medju-skur tal-ġilda, ton medju-skur tal-ġilda
🤦🏿‍♂	eżasperazzjoni, facepalm, ma jitwemminx, raġel, raġel jagħmel facepalming, raġel jagħmel facepalming: ton skur tal-ġilda, ton skur tal-ġilda
🤦‍♀	eżasperazzjoni, facepalm, ma jitwemminx, mara, mara tagħmel facepalming
🤦🏻‍♀	eżasperazzjoni, facepalm, ma jitwemminx, mara, mara tagħmel facepalming, mara tagħmel facepalming: ton ċar tal-ġilda, ton ċar tal-ġilda
🤦🏼‍♀	eżasperazzjoni, facepalm, ma jitwemminx, mara, mara tagħmel facepalming, mara tagħmel facepalming: ton medju-ċar tal-ġilda, ton medju-ċar tal-ġilda
